 W(MeV)     Re(0)   Im(0)   Re(+)    Im(+)   Re(-)    Im(-) wlab(MeV) wcm(MeV)
 1080.0    -.011    .000    -.039    .000     .042    .000    685.3  -330.5
 1085.0    -.019    .000    -.066    .000     .070    .000    691.1  -324.0
 1090.0    -.027    .000    -.092    .000     .097    .000    696.9  -317.5
 1095.0    -.034    .000    -.116    .000     .123    .000    702.7  -311.1
 1100.0    -.041    .000    -.138    .000     .148    .000    708.6  -304.7
 1105.0    -.047    .000    -.159    .000     .171    .000    714.4  -298.3
 1110.0    -.054   -.001    -.179    .000     .193    .001    720.3  -292.0
 1115.0    -.060   -.001    -.198    .000     .214    .001    726.3  -285.7
 1120.0    -.065   -.001    -.216    .000     .234    .001    732.2  -279.4
 1125.0    -.071   -.001    -.232    .000     .253    .001    738.2  -273.2
 1130.0    -.077   -.001    -.248    .000     .271    .001    744.2  -267.0
 1135.0    -.082   -.002    -.263    .000     .289    .002    750.2  -260.9
 1140.0    -.087   -.002    -.277    .000     .305    .002    756.3  -254.7
 1145.0    -.092   -.002    -.290    .000     .321    .002    762.4  -248.6
 1150.0    -.097   -.002    -.303    .000     .337    .003    768.5  -242.5
 1155.0    -.102   -.003    -.315    .000     .351    .003    774.7  -236.5
 1160.0    -.106   -.003    -.326    .000     .366    .003    780.8  -230.5
 1165.0    -.111   -.004    -.336    .001     .379    .004    787.0  -224.5
 1170.0    -.115   -.004    -.346    .001     .393    .004    793.2  -218.6
 1175.0    -.120   -.004    -.356    .001     .405    .005    799.5  -212.7
 1180.0    -.124   -.005    -.364    .001     .418    .005    805.8  -206.8
 1185.0    -.128   -.006    -.373    .001     .430    .006    812.1  -200.9
 1190.0    -.132   -.006    -.381    .001     .441    .007    818.4  -195.1
 1195.0    -.137   -.007    -.388    .001     .453    .008    824.7  -189.3
 1200.0    -.141   -.008    -.395    .001     .464    .008    831.1  -183.5
 1205.0    -.145   -.009    -.402    .001     .474    .009    837.5  -177.7
 1210.0    -.149   -.009    -.408    .001     .485    .010    844.0  -172.0
 1215.0    -.153   -.010    -.414    .001     .495    .011    850.4  -166.3
