 W(MeV)     Re(0)   Im(0)   Re(+)    Im(+)   Re(-)    Im(-) wlab(MeV) wcm(MeV)
 1080.0     .374    .000     .288    .000     .817    .000    685.3  -330.5
 1085.0     .474   -.001     .373   -.001    1.057   -.002    691.1  -324.0
 1090.0     .545   -.002     .439   -.002    1.240   -.004    696.9  -317.5
 1095.0     .598   -.003     .494   -.003    1.388   -.006    702.7  -311.1
 1100.0     .640   -.004     .542   -.005    1.514   -.010    708.6  -304.7
 1105.0     .674   -.006     .585   -.006    1.624   -.014    714.4  -298.3
 1110.0     .702   -.007     .625   -.007    1.721   -.017    720.3  -292.0
 1115.0     .725   -.009     .662   -.008    1.807   -.021    726.3  -285.7
 1120.0     .744   -.010     .697   -.009    1.886   -.026    732.2  -279.4
 1125.0     .761   -.011     .732   -.009    1.958   -.029    738.2  -273.2
 1130.0     .774   -.012     .765   -.009    2.024   -.033    744.2  -267.0
 1135.0     .786   -.013     .797   -.009    2.086   -.036    750.2  -260.9
 1140.0     .796   -.013     .830   -.008    2.143   -.039    756.3  -254.7
 1145.0     .805   -.014     .861   -.006    2.197   -.042    762.4  -248.6
 1150.0     .812   -.014     .893   -.004    2.248   -.044    768.5  -242.5
 1155.0     .818   -.014     .925   -.001    2.297   -.046    774.7  -236.5
 1160.0     .824   -.013     .957    .003    2.343   -.046    780.8  -230.5
 1165.0     .828   -.012     .989    .008    2.387   -.047    787.0  -224.5
 1170.0     .832   -.011    1.022    .013    2.430   -.046    793.2  -218.6
 1175.0     .836   -.010    1.055    .020    2.471   -.045    799.5  -212.7
 1180.0     .838   -.008    1.088    .027    2.511   -.042    805.8  -206.8
 1185.0     .841   -.006    1.122    .035    2.550   -.039    812.1  -200.9
 1190.0     .843   -.003    1.156    .045    2.588   -.035    818.4  -195.1
 1195.0     .844   -.001    1.191    .062    2.626   -.022    824.7  -189.3
 1200.0     .845    .003    1.227    .067    2.663   -.022    831.1  -183.5
 1205.0     .846    .007    1.263    .082    2.699   -.012    837.5  -177.7
 1210.0     .847    .011    1.300    .096    2.735   -.004    844.0  -172.0
 1215.0     .847    .016    1.337    .109    2.771    .005    850.4  -166.3
 1220.0     .847    .021    1.375    .130    2.806    .020    856.9  -160.6
 1225.0     .847    .026    1.414    .157    2.841    .043    863.4  -155.0
 1230.0     .846    .031    1.452    .187    2.875    .067    870.0  -149.4
 1235.0     .845    .037    1.492    .215    2.909    .090    876.5  -143.8
 1240.0     .843    .044    1.532    .244    2.943    .115    883.1  -138.2
 1245.0     .842    .052    1.572    .276    2.977    .142    889.8  -132.7
 1250.0     .839    .059    1.613    .312    3.010    .173    896.4  -127.1
 1255.0     .836    .068    1.653    .351    3.043    .208    903.1  -121.6
 1260.0     .833    .076    1.693    .394    3.075    .246    909.8  -116.2
 1265.0     .829    .085    1.732    .440    3.105    .287    916.5  -110.7
 1270.0     .825    .095    1.771    .490    3.135    .333    923.3  -105.3
 1275.0     .819    .105    1.809    .544    3.163    .382    930.0   -99.9
 1280.0     .813    .116    1.845    .602    3.188    .437    936.9   -94.5
 1285.0     .807    .127    1.878    .664    3.212    .495    943.7   -89.2
 1290.0     .799    .138    1.909    .732    3.232    .559    950.5   -83.8
 1295.0     .790    .150    1.936    .805    3.248    .628    957.4   -78.5
 1300.0     .780    .162    1.960    .883    3.259    .702    964.3   -73.2
 1305.0     .768    .173    1.978    .964    3.266    .780    971.3   -67.9
 1310.0     .756    .185    1.991   1.050    3.266    .863    978.3   -62.7
 1315.0     .742    .197    1.996   1.141    3.260    .950    985.3   -57.5
 1320.0     .727    .208    1.994   1.235    3.244   1.042    992.3   -52.3
 1325.0     .710    .218    1.983   1.333    3.221   1.136    999.3   -47.1
 1330.0     .691    .228    1.962   1.433    3.187   1.233   1006.4   -41.9
 1335.0     .672    .236    1.930   1.534    3.141   1.332   1013.5   -36.8
 1340.0     .651    .242    1.887   1.635    3.085   1.431   1020.6   -31.6
 1345.0     .629    .247    1.833   1.734    3.017   1.527   1027.8   -26.5
 1350.0     .606    .249    1.768   1.828    2.938   1.619   1035.0   -21.4
 1355.0     .583    .250    1.692   1.917    2.848   1.706   1042.2   -16.4
 1360.0     .559    .247    1.606   2.000    2.748   1.786   1049.4   -11.3
