 W(MeV)     Re(0)   Im(0)   Re(+)    Im(+)   Re(-)    Im(-) wlab(MeV) wcm(MeV)
 1080.0     .006    .000    -.140    .000     .171    .000    685.3  -330.5
 1085.0     .009    .000    -.179   -.002     .221    .001    691.1  -324.0
 1090.0     .011    .000    -.207   -.004     .259    .002    696.9  -317.5
 1095.0     .013    .000    -.229   -.008     .290    .004    702.7  -311.1
 1100.0     .015    .000    -.248   -.013     .316    .006    708.6  -304.7
 1105.0     .017    .000    -.263   -.020     .339    .009    714.4  -298.3
 1110.0     .019    .000    -.276   -.027     .359    .013    720.3  -292.0
 1115.0     .021    .000    -.288   -.037     .378    .017    726.3  -285.7
 1120.0     .022    .000    -.299   -.048     .395    .022    732.2  -279.4
 1125.0     .024    .000    -.308   -.060     .410    .028    738.2  -273.2
 1130.0     .026    .000    -.317   -.075     .424    .035    744.2  -267.0
 1135.0     .028    .000    -.324   -.091     .438    .042    750.2  -260.9
 1140.0     .029    .000    -.330   -.110     .450    .051    756.3  -254.7
 1145.0     .031    .000    -.334   -.132     .460    .061    762.4  -248.6
 1150.0     .032   -.001    -.337   -.156     .470    .073    768.5  -242.5
 1155.0     .034   -.001    -.337   -.182     .478    .085    774.7  -236.5
 1160.0     .036   -.001    -.334   -.212     .484    .100    780.8  -230.5
 1165.0     .037   -.001    -.328   -.244     .487    .115    787.0  -224.5
 1170.0     .039   -.001    -.316   -.279     .488    .132    793.2  -218.6
 1175.0     .040   -.001    -.298   -.316     .486    .149    799.5  -212.7
 1180.0     .042   -.001    -.273   -.352     .480    .167    805.8  -206.8
 1185.0     .043   -.001    -.239   -.388     .469    .184    812.1  -200.9
 1190.0     .044   -.001    -.197   -.420     .454    .199    818.4  -195.1
 1195.0     .046   -.001    -.145   -.446     .434    .211    824.7  -189.3
 1200.0     .047   -.002    -.086   -.463     .410    .219    831.1  -183.5
 1205.0     .048   -.002    -.022   -.468     .383    .221    837.5  -177.7
 1210.0     .050   -.002     .043   -.461     .356    .216    844.0  -172.0
 1215.0     .051   -.002     .106   -.441     .329    .205    850.4  -166.3
 1220.0     .052   -.002     .163   -.410     .305    .189    856.9  -160.6
 1225.0     .054   -.002     .212   -.370     .286    .168    863.4  -155.0
 1230.0     .055   -.002     .250   -.326     .271    .145    870.0  -149.4
 1235.0     .056   -.002     .278   -.279     .262    .121    876.5  -143.8
 1240.0     .058   -.002     .297   -.234     .257    .097    883.1  -138.2
 1245.0     .059   -.003     .308   -.190     .255    .075    889.8  -132.7
 1250.0     .060   -.003     .312   -.150     .257    .054    896.4  -127.1
 1255.0     .062   -.003     .312   -.114     .261    .035    903.1  -121.6
 1260.0     .063   -.003     .307   -.082     .267    .018    909.8  -116.2
 1265.0     .064   -.003     .300   -.054     .275    .003    916.5  -110.7
 1270.0     .065   -.003     .292   -.029     .282   -.010    923.3  -105.3
 1275.0     .067   -.003     .282   -.008     .291   -.022    930.0   -99.9
 1280.0     .068   -.003     .272    .011     .300   -.032    936.9   -94.5
 1285.0     .069   -.004     .261    .027     .308   -.041    943.7   -89.2
 1290.0     .071   -.004     .250    .040     .317   -.048    950.5   -83.8
 1295.0     .072   -.004     .239    .052     .325   -.055    957.4   -78.5
 1300.0     .073   -.004     .229    .062     .334   -.061    964.3   -73.2
 1305.0     .075   -.004     .219    .070     .342   -.066    971.3   -67.9
 1310.0     .076   -.004     .209    .077     .349   -.070    978.3   -62.7
 1315.0     .077   -.004     .200    .084     .357   -.074    985.3   -57.5
 1320.0     .079   -.004     .191    .089     .364   -.077    992.3   -52.3
 1325.0     .080   -.004     .182    .093     .371   -.080    999.3   -47.1
 1330.0     .081   -.004     .174    .097     .378   -.082   1006.4   -41.9
 1335.0     .083   -.004     .166    .100     .384   -.085   1013.5   -36.8
 1340.0     .084   -.005     .159    .102     .391   -.086   1020.6   -31.6
 1345.0     .086   -.005     .152    .104     .397   -.088   1027.8   -26.5
 1350.0     .087   -.005     .145    .106     .402   -.089   1035.0   -21.4
 1355.0     .089   -.005     .139    .107     .408   -.090   1042.2   -16.4
 1360.0     .090   -.005     .133    .107     .413   -.091   1049.4   -11.3
 1365.0     .092   -.005     .127    .108     .418   -.092   1056.7    -6.3
 1370.0     .093   -.005     .121    .108     .423   -.092   1063.9    -1.3
 1375.0     .095   -.005     .116    .108     .428   -.093   1071.3     3.7
 1380.0     .097   -.005     .111    .108     .433   -.093   1078.6     8.7
 1385.0     .098   -.004     .106    .107     .438   -.093   1086.0    13.7
 1390.0     .100   -.004     .102    .107     .442   -.093   1093.4    18.6
